time_index,lagging_current_reactive_power_kvarh,leading_current_reactive_power_kvarh,lagging_current_power_factor,leading_current_power_factor,nsm,month,day,hour,day_of_week_num,weekstatus_weekday,weekstatus_weekend,day_of_week_friday,day_of_week_monday,day_of_week_saturday,day_of_week_sunday,day_of_week_thursday,day_of_week_tuesday,day_of_week_wednesday,usage_kwh
1876,0.0,26.35,100.0,23.25,46800,1,20,13,5,0,1,0,0,1,0,0,0,0,6.3
1877,6.55,9.0,98.11,96.51,47700,1,20,13,5,0,1,0,0,1,0,0,0,0,33.19
1878,22.54,0.0,95.04,100.0,48600,1,20,13,5,0,1,0,0,1,0,0,0,0,68.9
1879,19.15,0.0,95.95,100.0,49500,1,20,13,5,0,1,0,0,1,0,0,0,0,65.2
1880,17.14,0.0,96.38,100.0,50400,1,20,14,5,0,1,0,0,1,0,0,0,0,61.92
1881,18.5,0.0,95.96,100.0,51300,1,20,14,5,0,1,0,0,1,0,0,0,0,63.07
1882,20.02,0.0,95.43,100.0,52200,1,20,14,5,0,1,0,0,1,0,0,0,0,63.9
1883,18.29,0.0,95.92,100.0,53100,1,20,14,5,0,1,0,0,1,0,0,0,0,62.03
1884,19.62,0.0,95.66,100.0,54000,1,20,15,5,0,1,0,0,1,0,0,0,0,64.37
1885,16.92,0.0,96.44,100.0,54900,1,20,15,5,0,1,0,0,1,0,0,0,0,61.7
1886,19.12,0.0,95.62,100.0,55800,1,20,15,5,0,1,0,0,1,0,0,0,0,62.46
1887,19.4,0.0,95.31,100.0,56700,1,20,15,5,0,1,0,0,1,0,0,0,0,61.06
1888,14.83,0.0,96.51,100.0,57600,1,20,16,5,0,1,0,0,1,0,0,0,0,54.65
1889,9.9,0.0,98.03,100.0,58500,1,20,16,5,0,1,0,0,1,0,0,0,0,49.18
1890,3.24,2.16,99.7,99.87,59400,1,20,16,5,0,1,0,0,1,0,0,0,0,42.08
1891,0.72,1.94,99.98,99.89,60300,1,20,16,5,0,1,0,0,1,0,0,0,0,41.29
1892,0.22,3.92,100.0,99.46,61200,1,20,17,5,0,1,0,0,1,0,0,0,0,37.48
1893,0.5,3.06,99.99,99.7,62100,1,20,17,5,0,1,0,0,1,0,0,0,0,39.13
1894,0.36,3.06,100.0,99.69,63000,1,20,17,5,0,1,0,0,1,0,0,0,0,38.56
1895,0.04,6.52,100.0,98.29,63900,1,20,17,5,0,1,0,0,1,0,0,0,0,34.81
1896,0.04,9.83,100.0,95.69,64800,1,20,18,5,0,1,0,0,1,0,0,0,0,32.4
1897,6.95,0.68,97.7,99.98,65700,1,20,18,5,0,1,0,0,1,0,0,0,0,31.86
1898,6.08,0.0,98.14,100.0,66600,1,20,18,5,0,1,0,0,1,0,0,0,0,31.07
1899,1.12,9.4,99.93,95.48,67500,1,20,18,5,0,1,0,0,1,0,0,0,0,30.2
1900,0.04,10.44,100.0,94.81,68400,1,20,19,5,0,1,0,0,1,0,0,0,0,31.14
1901,0.22,7.24,100.0,97.88,69300,1,20,19,5,0,1,0,0,1,0,0,0,0,34.6
1902,0.36,2.2,100.0,99.85,70200,1,20,19,5,0,1,0,0,1,0,0,0,0,40.07
1903,0.25,2.81,100.0,99.74,71100,1,20,19,5,0,1,0,0,1,0,0,0,0,38.81
1904,0.14,4.68,100.0,99.22,72000,1,20,20,5,0,1,0,0,1,0,0,0,0,37.33
1905,0.25,2.38,100.0,99.82,72900,1,20,20,5,0,1,0,0,1,0,0,0,0,39.53
1906,0.18,3.31,100.0,99.63,73800,1,20,20,5,0,1,0,0,1,0,0,0,0,38.41
1907,0.25,2.88,100.0,99.73,74700,1,20,20,5,0,1,0,0,1,0,0,0,0,39.46
1908,0.22,1.98,100.0,99.88,75600,1,20,21,5,0,1,0,0,1,0,0,0,0,40.14
1909,0.14,5.22,100.0,98.99,76500,1,20,21,5,0,1,0,0,1,0,0,0,0,36.5
1910,0.43,1.8,99.99,99.9,77400,1,20,21,5,0,1,0,0,1,0,0,0,0,40.39
1911,0.22,2.56,100.0,99.79,78300,1,20,21,5,0,1,0,0,1,0,0,0,0,39.35
1912,0.22,4.07,100.0,99.43,79200,1,20,22,5,0,1,0,0,1,0,0,0,0,37.8
1913,11.88,0.94,95.89,99.97,80100,1,20,22,5,0,1,0,0,1,0,0,0,0,40.14
1914,26.64,0.0,81.71,100.0,81000,1,20,22,5,0,1,0,0,1,0,0,0,0,37.76
1915,22.64,0.0,79.92,100.0,81900,1,20,22,5,0,1,0,0,1,0,0,0,0,30.1
1916,21.78,0.0,79.02,100.0,82800,1,20,23,5,0,1,0,0,1,0,0,0,0,28.08
1917,21.96,0.0,78.77,100.0,83700,1,20,23,5,0,1,0,0,1,0,0,0,0,28.08
1918,22.57,0.0,78.21,100.0,84600,1,20,23,5,0,1,0,0,1,0,0,0,0,28.33
1919,29.16,0.0,79.49,100.0,85500,1,20,23,5,0,1,0,0,1,0,0,0,0,38.2
1920,30.1,0.0,79.37,100.0,0,1,20,0,5,0,1,0,0,1,0,0,0,0,39.28
1921,25.2,0.0,80.24,100.0,900,1,21,0,6,0,1,0,0,0,1,0,0,0,33.88
1922,29.23,0.0,79.33,100.0,1800,1,21,0,6,0,1,0,0,0,1,0,0,0,38.09
1923,29.95,0.0,79.92,100.0,2700,1,21,0,6,0,1,0,0,0,1,0,0,0,39.82
1924,27.9,0.0,80.18,100.0,3600,1,21,1,6,0,1,0,0,0,1,0,0,0,37.44
1925,30.89,0.0,79.46,100.0,4500,1,21,1,6,0,1,0,0,0,1,0,0,0,40.43
1926,30.1,0.0,79.64,100.0,5400,1,21,1,6,0,1,0,0,0,1,0,0,0,39.64
1927,28.44,0.0,79.99,100.0,6300,1,21,1,6,0,1,0,0,0,1,0,0,0,37.91
1928,31.36,0.0,79.38,100.0,7200,1,21,2,6,0,1,0,0,0,1,0,0,0,40.93
1929,28.8,0.0,79.29,100.0,8100,1,21,2,6,0,1,0,0,0,1,0,0,0,37.48
1930,26.14,0.0,80.05,100.0,9000,1,21,2,6,0,1,0,0,0,1,0,0,0,34.92
1931,30.24,0.0,79.79,100.0,9900,1,21,2,6,0,1,0,0,0,1,0,0,0,40.03
1932,31.21,0.0,79.42,100.0,10800,1,21,3,6,0,1,0,0,0,1,0,0,0,40.79
1933,28.84,0.0,79.94,100.0,11700,1,21,3,6,0,1,0,0,0,1,0,0,0,38.38
1934,30.85,0.0,79.55,100.0,12600,1,21,3,6,0,1,0,0,0,1,0,0,0,40.5
1935,29.09,0.0,79.83,100.0,13500,1,21,3,6,0,1,0,0,0,1,0,0,0,38.56
1936,28.87,0.0,79.78,100.0,14400,1,21,4,6,0,1,0,0,0,1,0,0,0,38.2
1937,31.28,0.0,79.53,100.0,15300,1,21,4,6,0,1,0,0,0,1,0,0,0,41.04
1938,27.76,0.0,80.24,100.0,16200,1,21,4,6,0,1,0,0,0,1,0,0,0,37.33
1939,31.57,0.0,79.34,100.0,17100,1,21,4,6,0,1,0,0,0,1,0,0,0,41.15
1940,31.18,0.0,78.94,100.0,18000,1,21,5,6,0,1,0,0,0,1,0,0,0,40.1
1941,25.6,0.0,79.34,100.0,18900,1,21,5,6,0,1,0,0,0,1,0,0,0,33.37
1942,15.66,0.0,77.76,100.0,19800,1,21,5,6,0,1,0,0,0,1,0,0,0,19.37
1943,5.44,0.0,67.67,100.0,20700,1,21,5,6,0,1,0,0,0,1,0,0,0,5.0
1944,5.65,0.0,67.36,100.0,21600,1,21,6,6,0,1,0,0,0,1,0,0,0,5.15
1945,5.65,0.0,65.52,100.0,22500,1,21,6,6,0,1,0,0,0,1,0,0,0,4.9
1946,5.76,0.0,65.02,100.0,23400,1,21,6,6,0,1,0,0,0,1,0,0,0,4.93
1947,5.83,0.0,64.03,100.0,24300,1,21,6,6,0,1,0,0,0,1,0,0,0,4.86
1948,5.72,0.0,64.2,100.0,25200,1,21,7,6,0,1,0,0,0,1,0,0,0,4.79
1949,5.83,0.0,62.92,100.0,26100,1,21,7,6,0,1,0,0,0,1,0,0,0,4.72
1950,6.05,0.0,61.75,100.0,27000,1,21,7,6,0,1,0,0,0,1,0,0,0,4.75
1951,6.08,0.0,61.88,100.0,27900,1,21,7,6,0,1,0,0,0,1,0,0,0,4.79
1952,6.16,0.0,61.39,100.0,28800,1,21,8,6,0,1,0,0,0,1,0,0,0,4.79
1953,5.8,0.0,63.68,100.0,29700,1,21,8,6,0,1,0,0,0,1,0,0,0,4.79
1954,5.65,0.0,64.11,100.0,30600,1,21,8,6,0,1,0,0,0,1,0,0,0,4.72
1955,5.47,0.36,65.88,99.72,31500,1,21,8,6,0,1,0,0,0,1,0,0,0,4.79
1956,0.0,20.38,100.0,24.01,32400,1,21,9,6,0,1,0,0,0,1,0,0,0,5.04
1957,0.0,25.81,100.0,19.42,33300,1,21,9,6,0,1,0,0,0,1,0,0,0,5.11
1958,0.0,25.96,100.0,19.46,34200,1,21,9,6,0,1,0,0,0,1,0,0,0,5.15
1959,0.0,25.96,100.0,19.46,35100,1,21,9,6,0,1,0,0,0,1,0,0,0,5.15
1960,0.0,25.85,100.0,19.65,36000,1,21,10,6,0,1,0,0,0,1,0,0,0,5.18
1961,0.0,25.56,100.0,19.75,36900,1,21,10,6,0,1,0,0,0,1,0,0,0,5.15
1962,0.0,25.74,100.0,19.62,37800,1,21,10,6,0,1,0,0,0,1,0,0,0,5.15
1963,0.0,25.56,100.0,19.75,38700,1,21,10,6,0,1,0,0,0,1,0,0,0,5.15
1964,0.0,25.56,100.0,19.75,39600,1,21,11,6,0,1,0,0,0,1,0,0,0,5.15
1965,0.0,8.46,100.0,50.88,40500,1,21,11,6,0,1,0,0,0,1,0,0,0,5.0
1966,0.0,7.42,100.0,55.34,41400,1,21,11,6,0,1,0,0,0,1,0,0,0,4.93
1967,0.0,7.49,100.0,54.75,42300,1,21,11,6,0,1,0,0,0,1,0,0,0,4.9
1968,0.0,7.31,100.0,55.68,43200,1,21,12,6,0,1,0,0,0,1,0,0,0,4.9
1969,0.0,19.91,100.0,24.72,44100,1,21,12,6,0,1,0,0,0,1,0,0,0,5.08
1970,0.0,25.38,100.0,20.0,45000,1,21,12,6,0,1,0,0,0,1,0,0,0,5.18
1971,0.0,25.31,100.0,20.2,45900,1,21,12,6,0,1,0,0,0,1,0,0,0,5.22
1972,0.0,25.38,100.0,19.74,46800,1,21,13,6,0,1,0,0,0,1,0,0,0,5.11
1973,0.0,25.67,100.0,19.52,47700,1,21,13,6,0,1,0,0,0,1,0,0,0,5.11
1974,0.0,25.85,100.0,19.39,48600,1,21,13,6,0,1,0,0,0,1,0,0,0,5.11
1975,0.0,25.78,100.0,19.44,49500,1,21,13,6,0,1,0,0,0,1,0,0,0,5.11
1976,0.0,25.67,100.0,19.78,50400,1,21,14,6,0,1,0,0,0,1,0,0,0,5.18
1977,0.0,25.74,100.0,19.36,51300,1,21,14,6,0,1,0,0,0,1,0,0,0,5.08
1978,0.0,25.7,100.0,19.65,52200,1,21,14,6,0,1,0,0,0,1,0,0,0,5.15
1979,0.0,25.67,100.0,19.41,53100,1,21,14,6,0,1,0,0,0,1,0,0,0,5.08
1980,0.0,25.74,100.0,19.47,54000,1,21,15,6,0,1,0,0,0,1,0,0,0,5.11
1981,0.0,25.81,100.0,19.42,54900,1,21,15,6,0,1,0,0,0,1,0,0,0,5.11
1982,0.0,25.7,100.0,19.65,55800,1,21,15,6,0,1,0,0,0,1,0,0,0,5.15
1983,0.0,25.7,100.0,19.39,56700,1,21,15,6,0,1,0,0,0,1,0,0,0,5.08
1984,0.0,25.56,100.0,19.6,57600,1,21,16,6,0,1,0,0,0,1,0,0,0,5.11
1985,0.0,25.49,100.0,19.66,58500,1,21,16,6,0,1,0,0,0,1,0,0,0,5.11
1986,0.0,25.6,100.0,19.83,59400,1,21,16,6,0,1,0,0,0,1,0,0,0,5.18
1987,0.0,25.7,100.0,19.39,60300,1,21,16,6,0,1,0,0,0,1,0,0,0,5.08
1988,0.0,25.6,100.0,19.46,61200,1,21,17,6,0,1,0,0,0,1,0,0,0,5.08
1989,0.0,26.03,100.0,19.15,62100,1,21,17,6,0,1,0,0,0,1,0,0,0,5.08
1990,0.0,26.35,100.0,18.64,63000,1,21,17,6,0,1,0,0,0,1,0,0,0,5.0
1991,0.0,26.71,100.0,18.4,63900,1,21,17,6,0,1,0,0,0,1,0,0,0,5.0
1992,0.0,26.89,100.0,18.17,64800,1,21,18,6,0,1,0,0,0,1,0,0,0,4.97
1993,0.0,10.91,100.0,39.92,65700,1,21,18,6,0,1,0,0,0,1,0,0,0,4.75
1994,0.0,9.43,100.0,44.99,66600,1,21,18,6,0,1,0,0,0,1,0,0,0,4.75
1995,0.0,23.04,100.0,20.92,67500,1,21,18,6,0,1,0,0,0,1,0,0,0,4.93
1996,0.0,27.0,100.0,18.1,68400,1,21,19,6,0,1,0,0,0,1,0,0,0,4.97
1997,0.0,27.0,100.0,18.35,69300,1,21,19,6,0,1,0,0,0,1,0,0,0,5.04
1998,0.0,26.96,100.0,18.13,70200,1,21,19,6,0,1,0,0,0,1,0,0,0,4.97
1999,0.0,27.07,100.0,18.06,71100,1,21,19,6,0,1,0,0,0,1,0,0,0,4.97
2000,0.0,23.69,100.0,19.22,72000,1,21,20,6,0,1,0,0,0,1,0,0,0,4.64
